"scientific.name","common.name","iconic.taxon.name","observed.on","place.guess","latitude","longitude","positional.accuracy","user.login","user.id","captive.cultivated","url","image.url","license","district","count","checklist"
"Selasphorus platycercus","broad-tailed hummingbird","Aves","2026-04-17","Mi 133.9 Arizona National Scenic Trail, Vail, Arizona, US (32.181, -110.606)",32.1811565,-110.6055299,NA,NA,NA,NA,"https://ebird.org/checklist/S323207373",NA,NA,"RMD",1,"S323207373"
"Callipepla gambelii","gambel's quail","Aves","2026-04-17","Tucson, AZ 85730, USA",32.1878333333,-110.7313972222,NA,"brian2445",6730863,"false","https://www.inaturalist.org/observations/350553636","https://static.inaturalist.org/photos/639626122/medium.jpg","","RMD",NA,NA
"Colaptes chrysoides","gilded flicker","Aves","2026-04-17","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S323085577",NA,NA,"RMD",1,"S323085577"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324341640",NA,NA,"RMD",1,"S324341640"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-17","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S324332899",NA,NA,"RMD",2,"S324332899"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-17","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S323085577",NA,NA,"RMD",1,"S323085577"
"Odocoileus hemionus","mule deer","Mammalia","2026-04-17","Tucson, AZ 85748, USA",32.2336166667,-110.707175,NA,"brian2445",6730863,"false","https://www.inaturalist.org/observations/350574354","https://static.inaturalist.org/photos/639665600/medium.jpg","","RMD",NA,NA
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-17","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S323085577",NA,NA,"RMD",1,"S323085577"
"Vireo bellii","bell's vireo","Aves","2026-04-17","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S323085577",NA,NA,"RMD",1,"S323085577"
"Spizella breweri","brewer's sparrow","Aves","2026-04-17","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S324332899",NA,NA,"RMD",1,"S324332899"
"Spizella breweri","brewer's sparrow","Aves","2026-04-17","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S323085577",NA,NA,"RMD",1,"S323085577"
"Selasphorus platycercus","broad-tailed hummingbird","Aves","2026-04-17","Mi 133.9 Arizona National Scenic Trail, Vail, Arizona, US (32.181, -110.606)",32.1811565,-110.6055299,NA,NA,NA,NA,"https://ebird.org/checklist/S323207373",NA,NA,"RMD",1,"S323207373"
"Callipepla gambelii","gambel's quail","Aves","2026-04-17","Tucson, AZ 85730, USA",32.1878333333,-110.7313972222,NA,"brian2445",6730863,"false","https://www.inaturalist.org/observations/350553636","https://static.inaturalist.org/photos/639626122/medium.jpg","","RMD",NA,NA
"Colaptes chrysoides","gilded flicker","Aves","2026-04-17","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S323085577",NA,NA,"RMD",1,"S323085577"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-17","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S324341640",NA,NA,"RMD",1,"S324341640"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-17","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S324332899",NA,NA,"RMD",2,"S324332899"
"Pipilo chlorurus","green-tailed towhee","Aves","2026-04-17","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S323085577",NA,NA,"RMD",1,"S323085577"
"Odocoileus hemionus","mule deer","Mammalia","2026-04-17","Tucson, AZ 85748, USA",32.2336166667,-110.707175,NA,"brian2445",6730863,"false","https://www.inaturalist.org/observations/350574354","https://static.inaturalist.org/photos/639665600/medium.jpg","","RMD",NA,NA
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-17","Saguaro NP--East--Cactus Forest North Trailhead",32.1995255,-110.7217595,NA,NA,NA,NA,"https://ebird.org/checklist/S323085577",NA,NA,"RMD",1,"S323085577"
"Spizella breweri","brewer's sparrow","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",3,"S323856568"
"Spizella breweri","brewer's sparrow","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S323775687",NA,NA,"RMD",2,"S323775687"
"Spizella breweri","brewer's sparrow","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",1,"S323730894"
"Cynanthus latirostris","broad-billed hummingbird","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323670906",NA,NA,"RMD",1,"S323670906"
"Selasphorus platycercus","broad-tailed hummingbird","Aves","2026-04-18","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S323741216",NA,NA,"RMD",1,"S323741216"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tanque Verde, AZ, USA",32.2571796933,-110.7328679815,4,"janeyd",770371,"false","https://www.inaturalist.org/observations/351737835","https://static.inaturalist.org/photos/641917672/medium.jpg","","RMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323870652",NA,NA,"RMD",1,"S323870652"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",7,"S323856568"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",1,"S323730894"
"Melozone fusca","canyon towhee","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323870652",NA,NA,"RMD",1,"S323870652"
"Melozone fusca","canyon towhee","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",2,"S323856568"
"Melozone fusca","canyon towhee","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S323804652",NA,NA,"RMD",1,"S323804652"
"Calypte costae","costa's hummingbird","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro National Park - Rincon Mountain District, Tucson, AZ, US",32.20972,-110.7232133333,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/350959864","https://inaturalist-open-data.s3.amazonaws.com/photos/640403338/medium.jpg","CC-BY-NC","RMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323870652",NA,NA,"RMD",3,"S323870652"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","douglas springs campground",32.235047,-110.569857,NA,NA,NA,NA,"https://ebird.org/checklist/S324398781",NA,NA,"RMD",NA,"S324398781"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S323741216",NA,NA,"RMD",2,"S323741216"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",2,"S323730894"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.)",32.180053,-110.7363725,NA,NA,NA,NA,"https://ebird.org/checklist/S323701315",NA,NA,"RMD",2,"S323701315"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Rincon Mountain District, Tucson, AZ, US",32.2098283333,-110.724175,5,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/350959557","https://inaturalist-open-data.s3.amazonaws.com/photos/640402917/medium.jpg","CC-BY-NC","RMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323870652",NA,NA,"RMD",2,"S323870652"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",4,"S323856568"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",2,"S323730894"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323670906",NA,NA,"RMD",1,"S323670906"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323871802",NA,NA,"RMD",2,"S323871802"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",2,"S323730894"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-18","Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.)",32.180053,-110.7363725,NA,NA,NA,NA,"https://ebird.org/checklist/S323701315",NA,NA,"RMD",1,"S323701315"
"Falco peregrinus","peregrine falcon","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Selasphorus rufus","rufous hummingbird","Aves","2026-04-18","douglas springs campground",32.235047,-110.569857,NA,NA,NA,NA,"https://ebird.org/checklist/S324398781",NA,NA,"RMD",NA,"S324398781"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323871802",NA,NA,"RMD",2,"S323871802"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",4,"S323856568"
"Peucaea carpalis","rufous-winged sparrow","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",4,"S323730894"
"Leiothlypis virginiae","virginia's warbler","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323871802",NA,NA,"RMD",1,"S323871802"
"Setophaga coronata","yellow-rumped warbler","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Setophaga coronata","yellow-rumped warbler","Aves","2026-04-18","Saguaro NP--East--Douglas Spring Trail",32.2348945,-110.6854404,NA,NA,NA,NA,"https://ebird.org/checklist/S323704553",NA,NA,"RMD",2,"S323704553"
"Spizella breweri","brewer's sparrow","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",3,"S323856568"
"Spizella breweri","brewer's sparrow","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S323775687",NA,NA,"RMD",2,"S323775687"
"Spizella breweri","brewer's sparrow","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",1,"S323730894"
"Cynanthus latirostris","broad-billed hummingbird","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323670906",NA,NA,"RMD",1,"S323670906"
"Selasphorus platycercus","broad-tailed hummingbird","Aves","2026-04-18","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S323741216",NA,NA,"RMD",1,"S323741216"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tanque Verde, AZ, USA",32.2571796933,-110.7328679815,4,"janeyd",770371,"false","https://www.inaturalist.org/observations/351737835","https://static.inaturalist.org/photos/641917672/medium.jpg","","RMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323870652",NA,NA,"RMD",1,"S323870652"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",7,"S323856568"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",1,"S323730894"
"Melozone fusca","canyon towhee","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323870652",NA,NA,"RMD",1,"S323870652"
"Melozone fusca","canyon towhee","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",2,"S323856568"
"Melozone fusca","canyon towhee","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Dr Loop",32.191219,-110.7076505,NA,NA,NA,NA,"https://ebird.org/checklist/S323804652",NA,NA,"RMD",1,"S323804652"
"Calypte costae","costa's hummingbird","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro National Park - Rincon Mountain District, Tucson, AZ, US",32.20972,-110.7232133333,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/350959864","https://inaturalist-open-data.s3.amazonaws.com/photos/640403338/medium.jpg","CC-BY-NC","RMD",NA,NA
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323870652",NA,NA,"RMD",3,"S323870652"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","douglas springs campground",32.235047,-110.569857,NA,NA,NA,NA,"https://ebird.org/checklist/S324398781",NA,NA,"RMD",NA,"S324398781"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro NP--East--Desert Ecology Trail",32.2035417,-110.724721,NA,NA,NA,NA,"https://ebird.org/checklist/S323741216",NA,NA,"RMD",2,"S323741216"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",2,"S323730894"
"Callipepla gambelii","gambel's quail","Aves","2026-04-18","Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.)",32.180053,-110.7363725,NA,NA,NA,NA,"https://ebird.org/checklist/S323701315",NA,NA,"RMD",2,"S323701315"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Rincon Mountain District, Tucson, AZ, US",32.2098283333,-110.724175,5,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/350959557","https://inaturalist-open-data.s3.amazonaws.com/photos/640402917/medium.jpg","CC-BY-NC","RMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323870652",NA,NA,"RMD",2,"S323870652"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",4,"S323856568"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",2,"S323730894"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Geococcyx californianus","greater roadrunner","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323670906",NA,NA,"RMD",1,"S323670906"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-18","Saguaro NP--East--Mica View",32.2111462,-110.7246381,NA,NA,NA,NA,"https://ebird.org/checklist/S323871802",NA,NA,"RMD",2,"S323871802"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-18","Saguaro NP--East--Cactus Forest Overlook",32.198267,-110.735012,NA,NA,NA,NA,"https://ebird.org/checklist/S323730894",NA,NA,"RMD",2,"S323730894"
"Leiothlypis luciae","lucy's warbler","Aves","2026-04-18","Saguaro NP--East--Rincon Mountain Visitor Center (not Cactus Loop Dr.)",32.180053,-110.7363725,NA,NA,NA,NA,"https://ebird.org/checklist/S323701315",NA,NA,"RMD",1,"S323701315"
"Falco peregrinus","peregrine falcon","Aves","2026-04-18","Saguaro NP--East--Extreme Living Overlook",32.189803,-110.731385,NA,NA,NA,NA,"https://ebird.org/checklist/S323856568",NA,NA,"RMD",1,"S323856568"
